MCM_STATE | mode=market impulse=-0.4216 motivation=-0.0575 risk=-0.0893 replay=0.0000 self_state=active attractor=analysis mean_energy=-0.6496 mean_motivation=-0.0466 mean_risk=-0.1285 mean_velocity=0.1822 clusters=1 memory_center=-0.6469 memory_strength=12
MCM_STATE | mode=market impulse=-0.4860 motivation=-0.1514 risk=-0.2149 replay=-0.0069 self_state=stable attractor=explore mean_energy=0.1990 mean_motivation=0.3257 mean_risk=-1.2062 mean_velocity=0.2638 clusters=1 memory_center=2.1995 memory_strength=29
MCM_STATE | mode=market impulse=0.7444 motivation=0.1998 risk=-0.1486 replay=-0.0130 self_state=active attractor=explore mean_energy=1.2741 mean_motivation=0.4539 mean_risk=-1.2551 mean_velocity=0.2971 clusters=1 memory_center=2.1995 memory_strength=25
MCM_STATE | mode=market impulse=0.7147 motivation=0.0998 risk=-0.0921 replay=-0.0249 self_state=active attractor=explore mean_energy=1.9025 mean_motivation=0.4964 mean_risk=-1.2068 mean_velocity=0.2082 clusters=1 memory_center=2.1714 memory_strength=33
MCM_STATE | mode=market impulse=0.4537 motivation=0.0103 risk=-0.1345 replay=-0.0069 self_state=active attractor=explore mean_energy=1.9407 mean_motivation=0.4600 mean_risk=-1.2009 mean_velocity=0.1709 clusters=1 memory_center=2.1848 memory_strength=40
MCM_STATE | mode=market impulse=0.3050 motivation=-0.0079 risk=-0.0933 replay=-0.0219 self_state=active attractor=explore mean_energy=1.8843 mean_motivation=0.4069 mean_risk=-1.1696 mean_velocity=0.1676 clusters=1 memory_center=2.1525 memory_strength=46
MCM_STATE | mode=market impulse=-0.7533 motivation=-0.1229 risk=-0.1983 replay=-0.0219 self_state=active attractor=explore mean_energy=0.4338 mean_motivation=0.2194 mean_risk=-1.2107 mean_velocity=0.2596 clusters=1 memory_center=2.1525 memory_strength=39
MCM_STATE | mode=market impulse=-0.4436 motivation=-0.1271 risk=-0.1750 replay=0.0202 self_state=active attractor=explore mean_energy=-0.4432 mean_motivation=0.0206 mean_risk=-1.2074 mean_velocity=0.2924 clusters=1 memory_center=2.1525 memory_strength=33
MCM_STATE | mode=market impulse=-0.6357 motivation=-0.0849 risk=-0.1951 replay=-0.0249 self_state=active attractor=explore mean_energy=-1.5358 mean_motivation=-0.1096 mean_risk=-1.2279 mean_velocity=0.3038 clusters=1 memory_center=2.1525 memory_strength=28
MCM_STATE | mode=market impulse=-0.4172 motivation=-0.1230 risk=-0.1751 replay=-0.0025 self_state=active attractor=explore mean_energy=-1.9295 mean_motivation=-0.2876 mean_risk=-1.1831 mean_velocity=0.2217 clusters=1 memory_center=2.1525 memory_strength=24
MCM_STATE | mode=market impulse=-0.1195 motivation=0.0512 risk=-0.2203 replay=0.0258 self_state=active attractor=defense mean_energy=-1.7894 mean_motivation=-0.2564 mean_risk=-1.2474 mean_velocity=0.1822 clusters=1 memory_center=-2.0140 memory_strength=25
MCM_STATE | mode=market impulse=0.3329 motivation=0.0921 risk=-0.0779 replay=-0.0175 self_state=active attractor=defense mean_energy=-1.1004 mean_motivation=-0.1569 mean_risk=-1.2045 mean_velocity=0.2264 clusters=1 memory_center=-2.0140 memory_strength=21
MCM_STATE | mode=market impulse=1.1536 motivation=0.2171 risk=-0.1100 replay=0.0141 self_state=active attractor=defense mean_energy=0.8013 mean_motivation=0.0482 mean_risk=-1.2064 mean_velocity=0.2579 clusters=1 memory_center=-2.0140 memory_strength=18
MCM_STATE | mode=outcome impulse=-0.9304 motivation=-0.2261 risk=-0.2235 replay=0.0258 self_state=active attractor=analysis mean_energy=-0.6848 mean_motivation=-0.1232 mean_risk=-1.2066 mean_velocity=0.2946 clusters=1 memory_center=-0.6059 memory_strength=18
MCM_STATE | mode=market impulse=1.7359 motivation=0.1328 risk=-0.2216 replay=0.0083 self_state=active attractor=explore mean_energy=1.7806 mean_motivation=0.0727 mean_risk=-1.1743 mean_velocity=0.2164 clusters=1 memory_center=2.0835 memory_strength=22
MCM_STATE | mode=market impulse=-0.2472 motivation=-0.0149 risk=-0.0371 replay=-0.0025 self_state=active attractor=explore mean_energy=1.2057 mean_motivation=0.1000 mean_risk=-0.9568 mean_velocity=0.2888 clusters=1 memory_center=2.0835 memory_strength=19
MCM_STATE | mode=market impulse=0.6550 motivation=0.0334 risk=-0.0270 replay=-0.0242 self_state=active attractor=explore mean_energy=1.7001 mean_motivation=0.1459 mean_risk=-0.7603 mean_velocity=0.2217 clusters=1 memory_center=2.0118 memory_strength=28
MCM_STATE | mode=market impulse=-0.8318 motivation=-0.0671 risk=-0.2294 replay=-0.0025 self_state=stable attractor=explore mean_energy=0.1311 mean_motivation=0.0762 mean_risk=-0.7899 mean_velocity=0.2831 clusters=1 memory_center=2.0118 memory_strength=24
MCM_STATE | mode=market impulse=0.4045 motivation=0.1073 risk=-0.1585 replay=0.0241 self_state=active attractor=explore mean_energy=0.6419 mean_motivation=0.1753 mean_risk=-0.7991 mean_velocity=0.2902 clusters=1 memory_center=2.0118 memory_strength=20
MCM_STATE | mode=market impulse=1.0973 motivation=0.1971 risk=-0.1048 replay=0.0080 self_state=active attractor=explore mean_energy=1.8806 mean_motivation=0.3072 mean_risk=-0.7582 mean_velocity=0.2142 clusters=1 memory_center=2.0834 memory_strength=29
MCM_STATE | mode=outcome impulse=0.8264 motivation=0.2850 risk=-0.2085 replay=0.0080 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.4898 mean_risk=-0.8336 mean_velocity=0.1589 clusters=1 memory_center=2.1417 memory_strength=37
MCM_STATE | mode=market impulse=0.2830 motivation=0.0532 risk=-0.0087 replay=-0.0025 self_state=active attractor=explore mean_energy=1.8946 mean_motivation=0.4663 mean_risk=-0.7142 mean_velocity=0.1517 clusters=1 memory_center=2.1426 memory_strength=43
MCM_STATE | mode=market impulse=1.1075 motivation=0.2208 risk=-0.1050 replay=-0.0073 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.5851 mean_risk=-0.7310 mean_velocity=0.1530 clusters=1 memory_center=2.1713 memory_strength=49
MCM_STATE | mode=outcome impulse=-0.9336 motivation=-0.2261 risk=-0.2235 replay=0.0080 self_state=active attractor=explore mean_energy=0.3103 mean_motivation=0.2848 mean_risk=-0.8415 mean_velocity=0.2194 clusters=1 memory_center=2.1713 memory_strength=42
MCM_STATE | mode=market impulse=-0.7458 motivation=-0.0574 risk=-0.1871 replay=-0.0073 self_state=active attractor=explore mean_energy=-0.9429 mean_motivation=0.1907 mean_risk=-0.8749 mean_velocity=0.2792 clusters=1 memory_center=2.1713 memory_strength=36
MCM_STATE | mode=market impulse=-0.5774 motivation=-0.0364 risk=-0.2565 replay=-0.0242 self_state=active attractor=explore mean_energy=-1.7500 mean_motivation=0.1458 mean_risk=-0.9613 mean_velocity=0.3074 clusters=1 memory_center=2.1713 memory_strength=31
MCM_STATE | mode=market impulse=1.4479 motivation=0.1086 risk=-0.1556 replay=0.0143 self_state=active attractor=explore mean_energy=0.6958 mean_motivation=0.2183 mean_risk=-0.9473 mean_velocity=0.3092 clusters=1 memory_center=2.1713 memory_strength=26
MCM_STATE | mode=market impulse=1.6008 motivation=0.1297 risk=-0.2033 replay=-0.0226 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.2794 mean_risk=-0.9669 mean_velocity=0.2101 clusters=1 memory_center=2.1857 memory_strength=34
MCM_STATE | mode=market impulse=1.2074 motivation=0.2643 risk=-0.1613 replay=0.0032 self_state=active attractor=explore mean_energy=1.9500 mean_motivation=0.4424 mean_risk=-1.0366 mean_velocity=0.1659 clusters=1 memory_center=2.1928 memory_strength=41
MCM_STATE | mode=market impulse=-0.2916 motivation=-0.0574 risk=-0.0690 replay=-0.0226 self_state=active attractor=explore mean_energy=1.3167 mean_motivation=0.3269 mean_risk=-0.9229 mean_velocity=0.2577 clusters=1 memory_center=2.1928 memory_strength=35
MCM_STATE | mode=market impulse=-0.5058 motivation=-0.0890 risk=-0.1318 replay=0.0202 self_state=active attractor=explore mean_energy=0.4105 mean_motivation=0.1631 mean_risk=-0.8958 mean_velocity=0.3063 clusters=1 memory_center=2.1928 memory_strength=30
MCM_STATE | mode=market impulse=-0.4958 motivation=-0.0792 risk=-0.1183 replay=-0.0092 self_state=active attractor=explore mean_energy=-0.4204 mean_motivation=0.0019 mean_risk=-0.8607 mean_velocity=0.3191 clusters=1 memory_center=2.1928 memory_strength=26
MCM_STATE | mode=market impulse=0.6142 motivation=0.0855 risk=-0.0634 replay=-0.0219 self_state=active attractor=cooperate mean_energy=0.5051 mean_motivation=-0.0301 mean_risk=-0.7495 mean_velocity=0.3069 clusters=1 memory_center=0.5328 memory_strength=26
MCM_STATE | mode=market impulse=-0.6342 motivation=-0.0905 risk=-0.2326 replay=0.0064 self_state=active attractor=analysis mean_energy=-0.5598 mean_motivation=-0.1689 mean_risk=-0.7940 mean_velocity=0.3149 clusters=1 memory_center=-0.5745 memory_strength=24
MCM_STATE | mode=market impulse=1.2525 motivation=0.2726 risk=-0.1550 replay=-0.0175 self_state=active attractor=analysis mean_energy=1.3475 mean_motivation=0.0382 mean_risk=-0.8459 mean_velocity=0.3187 clusters=1 memory_center=-0.5745 memory_strength=20
MCM_STATE | mode=outcome impulse=-0.9373 motivation=-0.2261 risk=-0.2235 replay=-0.0130 self_state=active attractor=analysis mean_energy=-0.2842 mean_motivation=-0.2070 mean_risk=-0.9051 mean_velocity=0.2998 clusters=1 memory_center=-0.4280 memory_strength=29
MCM_STATE | mode=market impulse=-0.1732 motivation=-0.0009 risk=-0.0975 replay=-0.0130 self_state=active attractor=analysis mean_energy=-0.5991 mean_motivation=-0.1796 mean_risk=-0.8400 mean_velocity=0.2957 clusters=1 memory_center=-0.5113 memory_strength=37
MCM_STATE | mode=market impulse=-0.7856 motivation=-0.0433 risk=-0.2859 replay=-0.0219 self_state=active attractor=analysis mean_energy=-1.6522 mean_motivation=-0.1367 mean_risk=-0.9837 mean_velocity=0.2142 clusters=1 memory_center=-0.5113 memory_strength=31
MCM_STATE | mode=market impulse=-0.9492 motivation=-0.0630 risk=-0.2598 replay=0.0202 self_state=active attractor=analysis mean_energy=-2.0500 mean_motivation=-0.1397 mean_risk=-1.1189 mean_velocity=0.1966 clusters=1 memory_center=-0.5113 memory_strength=26
MCM_STATE | mode=market impulse=0.2993 motivation=0.0446 risk=-0.1633 replay=0.0064 self_state=active attractor=analysis mean_energy=-1.3616 mean_motivation=-0.0527 mean_risk=-1.1947 mean_velocity=0.2328 clusters=1 memory_center=-0.5113 memory_strength=22
MCM_STATE | mode=market impulse=-0.5270 motivation=-0.0935 risk=-0.1373 replay=0.0263 self_state=active attractor=defense mean_energy=-1.8485 mean_motivation=-0.1041 mean_risk=-1.1894 mean_velocity=0.1855 clusters=1 memory_center=-2.0193 memory_strength=30
MCM_STATE | mode=market impulse=-0.0455 motivation=0.0289 risk=-0.0829 replay=0.0158 self_state=active attractor=defense mean_energy=-1.7105 mean_motivation=-0.0251 mean_risk=-1.1607 mean_velocity=0.2307 clusters=1 memory_center=-1.8589 memory_strength=38
MCM_STATE | mode=market impulse=-0.1794 motivation=0.0369 risk=-0.1883 replay=-0.0223 self_state=active attractor=defense mean_energy=-1.7270 mean_motivation=0.0356 mean_risk=-1.2231 mean_velocity=0.2905 clusters=1 memory_center=-1.7859 memory_strength=44
MCM_STATE | mode=market impulse=1.2015 motivation=0.2574 risk=-0.1582 replay=0.0202 self_state=active attractor=defense mean_energy=0.4359 mean_motivation=0.2449 mean_risk=-1.2688 mean_velocity=0.3121 clusters=1 memory_center=-1.7859 memory_strength=37
MCM_STATE | mode=outcome impulse=-0.9355 motivation=-0.2261 risk=-0.2235 replay=-0.0025 self_state=active attractor=defense mean_energy=-0.9037 mean_motivation=0.0407 mean_risk=-1.3164 mean_velocity=0.2985 clusters=1 memory_center=-1.7859 memory_strength=31
MCM_STATE | mode=market impulse=-0.8664 motivation=-0.0535 risk=-0.2991 replay=-0.0147 self_state=active attractor=defense mean_energy=-1.9124 mean_motivation=0.0492 mean_risk=-1.4002 mean_velocity=0.2055 clusters=1 memory_center=-1.9268 memory_strength=38
MCM_STATE | mode=market impulse=0.9385 motivation=0.0780 risk=-0.1107 replay=0.0263 self_state=active attractor=defense mean_energy=-0.2382 mean_motivation=0.2061 mean_risk=-1.3392 mean_velocity=0.2661 clusters=1 memory_center=-1.9268 memory_strength=32
MCM_STATE | mode=market impulse=-0.4128 motivation=-0.0172 risk=-0.0719 replay=0.0202 self_state=active attractor=defense mean_energy=-0.8199 mean_motivation=0.1626 mean_risk=-1.2001 mean_velocity=0.2959 clusters=1 memory_center=-1.9268 memory_strength=27
MCM_STATE | mode=market impulse=1.1204 motivation=0.0471 risk=-0.1912 replay=-0.0231 self_state=active attractor=defense mean_energy=0.9455 mean_motivation=0.1244 mean_risk=-1.1897 mean_velocity=0.2989 clusters=1 memory_center=-1.9268 memory_strength=23
MCM_STATE | mode=market impulse=0.1962 motivation=0.0199 risk=-0.0000 replay=0.0202 self_state=active attractor=cooperate mean_energy=1.1323 mean_motivation=0.0943 mean_risk=-1.0075 mean_velocity=0.3150 clusters=1 memory_center=1.1353 memory_strength=25
MCM_STATE | mode=market impulse=0.9673 motivation=0.1319 risk=-0.1371 replay=0.0032 self_state=active attractor=cooperate mean_energy=1.9469 mean_motivation=0.1837 mean_risk=-1.0115 mean_velocity=0.2033 clusters=1 memory_center=1.1353 memory_strength=21
MCM_STATE | mode=market impulse=-0.6648 motivation=-0.1387 risk=-0.1992 replay=0.0202 self_state=active attractor=cooperate mean_energy=0.6968 mean_motivation=0.0342 mean_risk=-1.0752 mean_velocity=0.2330 clusters=1 memory_center=1.1353 memory_strength=18
MCM_STATE | mode=market impulse=-0.8078 motivation=-0.1392 risk=-0.2490 replay=0.0068 self_state=active attractor=analysis mean_energy=-0.7442 mean_motivation=-0.1132 mean_risk=-1.1722 mean_velocity=0.2643 clusters=1 memory_center=-0.7965 memory_strength=20
MCM_STATE | mode=outcome impulse=-0.9389 motivation=-0.2261 risk=-0.2235 replay=-0.0219 self_state=active attractor=defense mean_energy=-2.0247 mean_motivation=-0.3369 mean_risk=-1.1831 mean_velocity=0.2023 clusters=1 memory_center=-2.0543 memory_strength=22
MCM_STATE | mode=market impulse=1.3172 motivation=0.0741 risk=-0.2039 replay=-0.0247 self_state=stable attractor=defense mean_energy=0.1116 mean_motivation=-0.1904 mean_risk=-1.2108 mean_velocity=0.2629 clusters=1 memory_center=-2.0543 memory_strength=19
MCM_STATE | mode=market impulse=-1.0223 motivation=-0.0707 risk=-0.2880 replay=-0.0044 self_state=active attractor=defense mean_energy=-1.5235 mean_motivation=-0.1546 mean_risk=-1.2756 mean_velocity=0.3112 clusters=1 memory_center=-2.0543 memory_strength=16
MCM_STATE | mode=market impulse=0.5860 motivation=0.0672 risk=-0.2204 replay=-0.0044 self_state=active attractor=analysis mean_energy=-0.5268 mean_motivation=-0.0163 mean_risk=-1.2799 mean_velocity=0.3305 clusters=1 memory_center=-0.6634 memory_strength=22
MCM_STATE | mode=market impulse=1.4563 motivation=0.0919 risk=-0.2145 replay=-0.0175 self_state=active attractor=analysis mean_energy=1.4803 mean_motivation=0.1570 mean_risk=-1.2582 mean_velocity=0.2221 clusters=1 memory_center=-0.6634 memory_strength=19
MCM_STATE | mode=market impulse=-0.8405 motivation=-0.1511 risk=-0.2546 replay=0.0068 self_state=stable attractor=cooperate mean_energy=0.0396 mean_motivation=0.1021 mean_risk=-1.2765 mean_velocity=0.2792 clusters=1 memory_center=0.1126 memory_strength=20
MCM_STATE | mode=outcome impulse=-0.9303 motivation=-0.2261 risk=-0.2235 replay=0.0264 self_state=active attractor=analysis mean_energy=-1.3971 mean_motivation=-0.0532 mean_risk=-1.2754 mean_velocity=0.2894 clusters=1 memory_center=-1.3884 memory_strength=20
MCM_STATE | mode=market impulse=0.5199 motivation=0.0007 risk=-0.1385 replay=0.0068 self_state=active attractor=analysis mean_energy=-0.4459 mean_motivation=0.0419 mean_risk=-1.1835 mean_velocity=0.3077 clusters=1 memory_center=-0.5597 memory_strength=24
MCM_STATE | mode=market impulse=0.5939 motivation=0.0174 risk=-0.0705 replay=-0.0247 self_state=active attractor=analysis mean_energy=0.5091 mean_motivation=0.1589 mean_risk=-1.0506 mean_velocity=0.2958 clusters=1 memory_center=-0.5597 memory_strength=20
MCM_STATE | mode=market impulse=-1.0124 motivation=-0.0724 risk=-0.2895 replay=0.0206 self_state=active attractor=analysis mean_energy=-1.0728 mean_motivation=0.1552 mean_risk=-1.1365 mean_velocity=0.3072 clusters=1 memory_center=-1.2454 memory_strength=24
MCM_STATE | mode=market impulse=-1.0870 motivation=-0.0782 risk=-0.3136 replay=-0.0175 self_state=active attractor=analysis mean_energy=-2.0500 mean_motivation=0.1253 mean_risk=-1.2184 mean_velocity=0.2025 clusters=1 memory_center=-1.2454 memory_strength=20
MCM_STATE | mode=market impulse=0.7474 motivation=0.1673 risk=-0.0807 replay=0.0206 self_state=active attractor=analysis mean_energy=-0.6734 mean_motivation=0.2950 mean_risk=-1.1813 mean_velocity=0.2631 clusters=1 memory_center=-0.6375 memory_strength=24
MCM_STATE | mode=market impulse=-0.8127 motivation=-0.1396 risk=-0.2331 replay=0.0014 self_state=active attractor=analysis mean_energy=-1.7593 mean_motivation=0.1620 mean_risk=-1.2584 mean_velocity=0.3150 clusters=1 memory_center=-0.6375 memory_strength=20
MCM_STATE | mode=market impulse=-0.6844 motivation=-0.1006 risk=-0.2334 replay=-0.0077 self_state=active attractor=defense mean_energy=-2.0461 mean_motivation=0.1042 mean_risk=-1.2961 mean_velocity=0.2333 clusters=1 memory_center=-2.1636 memory_strength=22
MCM_STATE | mode=market impulse=0.0790 motivation=-0.0324 risk=-0.1011 replay=-0.0025 self_state=active attractor=defense mean_energy=-1.6637 mean_motivation=0.0752 mean_risk=-1.2357 mean_velocity=0.2901 clusters=1 memory_center=-1.6386 memory_strength=23
MCM_STATE | mode=market impulse=1.1298 motivation=0.1968 risk=-0.1346 replay=0.0067 self_state=active attractor=defense mean_energy=0.3302 mean_motivation=0.2440 mean_risk=-1.1846 mean_velocity=0.2836 clusters=1 memory_center=-1.6386 memory_strength=20
MCM_STATE | mode=market impulse=-0.2353 motivation=0.0214 risk=-0.2096 replay=0.0014 self_state=stable attractor=defense mean_energy=0.0213 mean_motivation=0.2536 mean_risk=-1.1878 mean_velocity=0.2871 clusters=1 memory_center=-1.6386 memory_strength=17
MCM_STATE | mode=market impulse=1.3428 motivation=0.2973 risk=-0.1726 replay=0.0008 self_state=active attractor=explore mean_energy=1.8365 mean_motivation=0.4685 mean_risk=-1.2004 mean_velocity=0.1955 clusters=1 memory_center=2.1420 memory_strength=15
MCM_STATE | mode=outcome impulse=-0.9397 motivation=-0.2261 risk=-0.2235 replay=-0.0260 self_state=active attractor=cooperate mean_energy=0.2443 mean_motivation=0.1818 mean_risk=-1.1925 mean_velocity=0.2348 clusters=1 memory_center=0.1642 memory_strength=23
MCM_STATE | mode=market impulse=0.9227 motivation=0.0559 risk=-0.0939 replay=-0.0219 self_state=active attractor=cooperate mean_energy=1.3676 mean_motivation=0.1951 mean_risk=-1.0919 mean_velocity=0.1876 clusters=1 memory_center=0.1642 memory_strength=20
